姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
周佳彦,福建,泉州,福建医科大学附属第二医院,内科,消化内科,主任医师,,2.9,,急慢性肝病、重症肝病、肝硬化、肝癌、各种传染病、急慢性胃炎、慢性结肠炎、消化道出血的抢救诊治,,,,,,,,
许文集,福建,泉州,福建医科大学附属第二医院,内科,消化内科,副主任医师,,2.9,,消化系统肿瘤和胰腺疾病的诊治，尤其对消化道系肿瘤的化疗和重症急性胰腺炎的抢救有较深的造诣，对胃肠道疾病、肝胆疾病、消化内镜的诊治也累积了丰富的经验。,,,,,,,,
王其山,福建,泉州,福建医科大学附属第二医院,内科,消化内科,副主任医师,,2.9,,内镜检查及治疗,,,,,,,,
李超伟,福建,泉州,福建医科大学附属第二医院,内科,消化内科,主治医师,,2.9,1464,消化系统疾病,"129,367次",0篇,1464位,0位,0位,,,
苏若瑟,福建,泉州,福建医科大学附属第二医院,内科,消化内科,主任医师,,2.8,,应用内窥镜诊断消化道与呼吸道疾病及进行介入性治疗,,,,,,,,
雷俊宝,福建,泉州,福建医科大学附属第二医院,内科,消化内科,副主任医师,,2.8,,胃肠、肝胆胰腺疾病诊治。,,,,,,,,
李丽斌,福建,泉州,福建医科大学附属第二医院,内科,消化内科,主治医师,,2.8,,消化系疾病诊治，如急性上消化道出血，急性胰腺炎，食管癌早期诊治及预防,920次,0篇,0位,0位,0位,,,
唐晓婷,福建,泉州,福建医科大学附属第二医院,内科,消化内科,主治医师,,2.8,,胃肠及肝胆胰等消化系疾病的诊治,,,,,,,,
庄瑛瑛,福建,泉州,福建医科大学附属第二医院,内科,消化内科,主治医师,,2.8,,消化科疾病的诊断治疗,,,,,,,,
陈重谕,福建,泉州,福建医科大学附属第二医院,内科,消化内科,住院医师,,2.8,27,主要从事电子胃肠镜的操作,953次,3篇,27位,0位,0位,,,
李佳兴,福建,泉州,福建医科大学附属第二医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
蔡文聘,福建,泉州,福建医科大学附属第二医院,内科,消化内科,住院医师,,2.8,,胃肠及肝胆胰等消化系疾病的诊治,,,,,,,,
潘小萍,福建,泉州,福建医科大学附属第二医院,内科,消化内科,住院医师,,2.8,,胃肠及肝胆胰等消化科疾病的诊治,,,,,,,,
吴婧,福建,泉州,福建医科大学附属第二医院,内科,消化内科,住院医师,,2.8,1,,"2,438次",0篇,1位,0位,0位,,,
杨新霞,福建,泉州,福建医科大学附属第二医院,内科,消化内科,住院医师,,2.8,,急、慢性肝炎、肝纤维化、肝硬化等疾病诊治,,,,,,,,
蔡凉凉,福建,泉州,福建医科大学附属第二医院,内科,消化内科,住院医师,,2.8,,消化系疾病诊疗及内镜操作,,,,,,,,
黄思颖,福建,泉州,福建医科大学附属第二医院,内科,消化内科,,,2.7,,,,,,,,,,
饶紫兰,福建,泉州,福建医科大学附属第二医院,内科,消化内科,住院医师,,2.7,,胃肠及肝胆胰等消化系疾病的诊治,,,,,,,,
王凌星,福建,泉州,福建医科大学附属第二医院,内科,神经内科,主任医师,副教授,3.2,,主要研究方向为脑血管病、帕金森病和痴呆（记忆 障碍）等,,,,,,,,
洪志林,福建,泉州,福建医科大学附属第二医院,内科,神经内科,主任医师,副教授,3.2,,急性脑血管病、神经肌肉疾病,,,,,,,,
叶励超,福建,泉州,福建医科大学附属第二医院,内科,神经内科,主任医师,副教授,3.2,,周围神经疾病和脑血管病的诊断与治疗，擅长应用肉毒毒素治疗眼睑痉挛、面肌抽搐、痉挛性斜颈和慢性偏头痛。,,,,,,,,
蔡若蔚,福建,泉州,福建医科大学附属第二医院,内科,神经内科,主任医师,副教授,3.1,,脑血管病、癫痫、神经症及神经系统疑难病症的诊断与治疗,,,,,,,,
欧阳宛炯,福建,泉州,福建医科大学附属第二医院,内科,神经内科,副主任医师,副教授,3.1,,脑血管病和癫痫。,,,,,,,,
陈春暖,福建,泉州,福建医科大学附属第二医院,内科,神经内科,副主任医师,副教授,3.1,,脑血管病，帕金森病，焦虑抑郁等心身障碍性疾病。,"1,855次",0篇,0位,0位,0位,,,
林健康,福建,泉州,福建医科大学附属第二医院,内科,神经内科,主任医师,副教授,3.1,,神经科的教学及治疗,,,,,,,,
陈琦琦,福建,泉州,福建医科大学附属第二医院,内科,神经内科,主任医师,副教授,3.0,,,,,,,,,,
蔡少荣,福建,泉州,福建医科大学附属第二医院,内科,神经内科,主治医师,,3.0,27,脑血管疾病、神经免疫病、头痛、头晕与眩晕、失眠与神经衰弱,"37,550次",3篇,27位,16位,16位,,,
吴凌峰,福建,泉州,福建医科大学附属第二医院,内科,神经内科,副主任医师,,3.0,,神经内科常见病的诊断与处理,,,,,,,,
林文凤,福建,泉州,福建医科大学附属第二医院,内科,神经内科,主任医师,,2.9,,神经内科的疾病的诊治,,,,,,,,
姚伯昕,福建,泉州,福建医科大学附属第二医院,内科,神经内科,副主任医师,,2.9,,脑血管病、头痛眩晕诊治,,,,,,,,
钱加强,福建,泉州,福建医科大学附属第二医院,内科,神经内科,副主任医师,,2.9,,脑血管病，神经免疫学及老年神经病学,,,,,,,,
黄红红,福建,泉州,福建医科大学附属第二医院,内科,神经内科,主任医师,,2.9,,神经内科常见病的诊断与处理,,,,,,,,
林若庭,福建,泉州,福建医科大学附属第二医院,内科,神经内科,副主任医师,,2.9,,脑血管病、癫痫、重症肌无力、焦虑抑郁等疾病的诊治。,,,,,,,,
杨美丽,福建,泉州,福建医科大学附属第二医院,内科,神经内科,副主任医师,,2.9,,脑血管病、TCD诊断、头晕头痛和神经变性疾病的诊治,,,,,,,,
陈继兴,福建,泉州,福建医科大学附属第二医院,内科,神经内科,,,2.8,,,,,,,,,,
林化松,福建,泉州,福建医科大学附属第二医院,内科,神经内科,主治医师,,2.8,,,"2,166次",0篇,0位,0位,0位,,,
蔡乾昆,福建,泉州,福建医科大学附属第二医院,内科,神经内科,,,2.7,,,,,,,,,,
石小伟,福建,泉州,福建医科大学附属第二医院,内科,神经内科,,,2.7,,,,,,,,,,
许盈盈,福建,泉州,福建医科大学附属第二医院,内科,神经内科,,,2.7,,,,,,,,,,
杨滢霞,福建,泉州,福建医科大学附属第二医院,内科,神经内科,,,2.7,,,,,,,,,,
曾奕明,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,主任医师,教授,3.5,15,支气管镜介入诊疗技术、肺部肿瘤的诊断与治疗、支气管哮喘与慢性阻塞性肺病、肺部感染及肺部间质病、睡眠呼吸紊乱,"118,682次",3篇,15位,1位,1位,,,
杜玉霞,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,副主任医师,,3.5,,肺癌治疗及肺脏疾病介入相关诊疗操作。,,,,,,,,
吕良超,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,主任医师,副教授,3.4,,肺部感染、哮喘、肺癌、慢性阻塞性肺病、胸腔积液及慢性咳嗽的诊断与治疗,,,,,,,,
张华平,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,副主任医师,副教授,3.3,2,呼吸内科各种介入性诊疗操作、肺癌的规范化诊治及急危重症的抢救,"24,733次",0篇,2位,0位,1位,,,
刘又荣,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,主任医师,副教授,3.2,,,,,,,,,,
陈晓阳,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,副主任医师,,3.2,,呼吸内科疾病诊治，专业研究方向：支气管哮喘、慢性阻塞性肺疾病、睡眠呼吸暂停综合征。,,,,,,,,
林晓萍,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,副主任医师,,3.2,,慢性阻塞性肺疾病、支气管哮喘等慢性气道炎症性疾病的诊治和管理,,,,,,,,
施丽泳,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,住院医师,,3.1,6,慢阻肺，支气管炎，哮喘的诊治,"3,455次",0篇,6位,6位,6位,,,
杨栋勇,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,副主任医师,,3.0,3,呼吸科常见病如肺癌规范化诊治如化疗及靶向精准治疗等，肺部感染、慢性阻塞性肺病及支气管哮喘规范诊治，危重症抢救及少见病诊治等，尤其是经支气管镜介入诊疗如气管镜检查、经气管镜肺活检术、经气管镜针吸活检术（TBNA）、经气管镜热射频、氩气刀、电刀、冷冻治疗、支架放置术等，CT、超声或智能机器人辅助下经皮肺穿刺术，肺癌放射性粒子植入及微波消融微创手术。,"24,777次",0篇,3位,0位,0位,,,
樊冀闽,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,副主任医师,,3.0,,睡眠呼吸紊乱疾病诊治,,,,,,,,
吴炜景,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,副主任医师,,3.0,5,,,0篇,5位,0位,0位,,,
陈秋玉,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,住院医师,,2.9,2,肺部感染、上呼吸道感染,"10,760次",0篇,2位,0位,0位,,,
陈琳,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,,,2.9,,,,,,,,,,
黄琳琳,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,,,2.9,,,,,,,,,,
林晓辉,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,,,2.9,,,,,,,,,,
刘燕辉,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,,,2.9,,,,,,,,,,
吕辉迎,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,,,2.9,,,,,,,,,,
杨娇鸿,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,,,2.9,,,,,,,,,,
张祎祥,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,,,2.9,,,,,,,,,,
庄雅雯,福建,泉州,福建医科大学附属第二医院,内科,呼吸内科,,,2.9,,,,,,,,,,
林夏鸿,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,主任医师,副教授,3.4,115,糖尿病，肥胖，甲状腺疾病，骨质疏松，痛风,"84,062次",0篇,115位,41位,60位,,,
李希圣,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,主任医师,教授,3.3,,糖尿病及其慢性并发症的防治和甲状腺疾病的诊治,,,,,,,,
黄惠斌,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,副主任医师,教授,3.3,,糖尿病及慢性并发症、甲状腺疾病等内分泌领域有较深入的研究。,,,,,,,,
施亚雄,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,主任医师,教授,3.2,,糖尿病、甲状腺、垂体、肾上腺、性腺疾病、肥胖症等的诊治,,,,,,,,
周竟雄,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,主任医师,副教授,3.2,93,糖尿病及甲状腺、垂体、肾上腺、性腺等内分泌代谢病的诊治,"100,161次",1篇,93位,6位,21位,,,
李良毅,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,副主任医师,副教授,3.1,15,糖尿病及糖尿病并发症、甲状腺、内分泌性高血压、矮小症等疾病的诊治,"27,958次",0篇,15位,0位,14位,,,
黄银琼,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,副主任医师,,3.1,8,擅长糖尿病、甲亢、高血压、甲减等内分泌疾病的诊治。,"25,372次",4篇,8位,1位,1位,,,
陈晓毓,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,副主任医师,,2.9,,糖尿病及并发症、肥胖、高脂血症、通风、甲状腺疾病、骨质疏松症、内分泌性高血压等内分泌代谢性疾病。,,,,,,,,
蔡辉耀,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,副主任医师,,2.9,2,糖尿病、甲亢、甲减、甲状腺炎等疾病的诊治,"3,888次",0篇,2位,0位,0位,,,
梁波,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,主治医师,,2.8,,,,,,,,,,
吴丽珍,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,住院医师,,2.8,7,甲亢、糖尿病、内分泌性高血压、生长发育迟缓、性早熟、尿崩症等等,"21,613次",0篇,7位,1位,1位,,,
蔡清颜,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,,,2.8,,,,,,,,,,
林家煜,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,,,2.8,,,,,,,,,,
林如海,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,,,2.8,,,,,,,,,,
吴晓鸿,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,,,2.8,,,,,,,,,,
杨鑫娜,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,,,2.8,,,,,,,,,,
庄端蓉,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,,,2.8,,,,,,,,,,
庄勇,福建,泉州,福建医科大学附属第二医院,内科,内分泌科,住院医师,,2.8,8,糖尿病、甲亢、甲减、多囊卵巢综合症、妊娠糖尿病,"3,312次",0篇,8位,0位,0位,,,
高锦团,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,主任医师,教授,3.1,,支气管哮喘、过敏性疾病、系统性红斑狼疮、类风湿性关节炎、强直性脊柱炎、痛风、皮肌炎等各种过敏、免疫、风湿病的免疫学检查和规范化诊疗,,,,,,,,
林玲,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,主任医师,教授,3.8,1586,系统性红斑狼疮、干燥综合征、高尿酸与痛风、类风湿性关节炎、强直性脊柱炎、骨关节炎、系统性硬化症、血管炎、IgG4相关疾病、未分化结缔组织病及自身免疫性甲状腺病的诊治，重视疾病系统诊治及个体化处理。,"352,625次",36篇,1586位,1406位,1407位,3,1316例,952例
陈小青,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,主任医师,副教授,3.4,123,系统性红斑狼疮、类风湿性关节炎、强直性脊柱炎、痛风、皮肌炎，硬皮病，系统性血管炎、过敏性疾病等各种过敏、免疫、风湿病的免疫学检查和规范化诊疗,"79,027次",5篇,123位,69位,69位,,,
陈真,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,主任医师,副教授,3.2,501,系统性红班狼疮、类风湿关节炎、强直性脊柱炎，血管炎，痛风，骨关节炎，皮肌炎，硬皮病等风湿免疫病临床诊治。,,8篇,501位,217位,217位,1,235例,158例
施宏莹,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,副主任医师,,3.1,87,系统性红斑狼疮、类风湿关节炎、强直性脊柱炎,"21,887次",1篇,87位,70位,70位,,,
周明宣,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,副主任医师,副教授,3.1,,系统性红斑狼疮、类风湿关节炎、系统性血管炎等疑难病症，,,,,,,,,
许东明,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,副主任医师,,2.9,,系统性红斑狼疮、类风湿关节炎、强直性脊柱炎和痛风的诊治。,591次,0篇,0位,0位,0位,,,
肖进益,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,副主任医师,,2.9,,各种结缔组织病（如系统性红斑狼疮等）、自身免疫病、血管炎、变态反应性疾病、不明原因发热等疾病,,,,,,,,
唐鹏芳,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,住院医师,,2.9,1,系统性红斑狼疮、类风湿性关节炎,"4,911次",0篇,1位,0位,0位,,,
王娟娟,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,住院医师,,2.8,2,痛风，类风湿关节炎，强直性脊柱炎，狼疮，过敏，干燥，白塞病，硬皮病，血管炎等的诊治,"3,309次",0篇,2位,2位,2位,,,
洪文婷,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,主治医师,,2.8,2,,"2,500次",0篇,2位,1位,1位,,,
林欣欣,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,主治医师,,2.8,,,641次,0篇,0位,0位,0位,,,
方承隆,福建,泉州,福建医科大学附属第二医院,内科,风湿免疫科,,,2.7,,系统性红斑狼疮、类风湿性关节炎、强直性脊柱炎、干燥综合征,"3,901次",0篇,0位,0位,0位,,,
黄荣桂,福建,泉州,福建医科大学附属第二医院,内科,肾内科,主任医师,教授,3.1,,肾内科临床，肾脏病理和动物实验，血液净化腹膜透析及肾移植,,,,,,,,
陈锦海,福建,泉州,福建医科大学附属第二医院,内科,肾内科,副主任医师,副教授,3.0,,原发、继发性肾脏病及急、慢性肾功能衰竭的诊治和血液净化治疗,,,,,,,,
林志民,福建,泉州,福建医科大学附属第二医院,内科,肾内科,副主任医师,讲师,3.0,3,擅长肾小球肾炎、糖尿病肾病、复杂性尿路感染、红斑狼疮肾炎，急慢性肾衰，尿毒症的诊治，熟练掌握肾穿刺活检术，血液透析及腹膜透析技术,"21,956次",0篇,3位,0位,0位,,,
林威远,福建,泉州,福建医科大学附属第二医院,内科,肾内科,副主任医师,,2.9,,各种原发性及继发性肾脏疾病的诊断及治疗，精通血液净化技术,,,,,,,,
李月婷,福建,泉州,福建医科大学附属第二医院,内科,肾内科,副主任医师,,2.9,,肾小球病如IgA肾病等的诊治及尿毒症血液透析等。熟悉各种肾脏病的诊治，尤其对IgA肾病，紫癜性肾炎有丰富的经验，擅长于血透患者深静脉长期及短期血透导管置入及治疗。,,,,,,,,
刘广建,福建,泉州,福建医科大学附属第二医院,内科,肾内科,副主任医师,,2.9,,原发性及各种继发性肾小球病病理诊断及治疗,,,,,,,,
李渊根,福建,泉州,福建医科大学附属第二医院,内科,肾内科,住院医师,,2.7,13,各大内科常见病，尤其是肾脏内科疾病，如原发性、继发性肾脏病，如尿毒症，肾病综合征，血尿，蛋白尿，尿路感染等。,"31,889次",0篇,13位,0位,0位,,,
蔡志根,福建,泉州,福建医科大学附属第二医院,内科,肾内科,,,2.7,,,,,,,,,,
高汉源,福建,泉州,福建医科大学附属第二医院,内科,肾内科,,,2.7,,,,,,,,,,
何媛芳,福建,泉州,福建医科大学附属第二医院,内科,肾内科,,,2.7,,,,,,,,,,
林长达,福建,泉州,福建医科大学附属第二医院,内科,肾内科,,,2.7,,,,,,,,,,
张杰群,福建,泉州,福建医科大学附属第二医院,内科,肾内科,,,2.7,,,,,,,,,,
张云,福建,泉州,福建医科大学附属第二医院,内科,肾内科,,,2.7,,,,,,,,,,
蔡凯晋,福建,泉州,福建医科大学附属第二医院,内科,急诊科,副主任医师,,3.2,,急诊常见病、多发病及急危重症的诊治,,,,,,,,
谢荣芳,福建,泉州,福建医科大学附属第二医院,内科,急诊科,副主任医师,,3.2,,擅长内科各种急危重症的抢救，同时也擅长中西医结合治疗脾胃病、风湿痹痛、慢性咳喘及不明原因的各种疑难杂症,,,,,,,,
魏冠,福建,泉州,福建医科大学附属第二医院,内科,急诊科,副主任医师,,3.2,,长治疗多发伤、颅脑外伤及其他外伤的救治,,,,,,,,
陈志钊,福建,泉州,福建医科大学附属第二医院,内科,急诊科,副主任医师,,3.2,,内科心衰、呼衰、休克、急性心肌梗塞等各种急危重症的抢救,,,,,,,,
彭芳展,福建,泉州,福建医科大学附属第二医院,内科,急诊科,副主任医师,,3.2,,危重的急性心梗,,,,,,,,
孙文栋,福建,泉州,福建医科大学附属第二医院,内科,急诊科,副主任医师,,3.2,,急诊常见病、多发病的诊治，创伤和危重症的应急救护,,,,,,,,
陈炳基,福建,泉州,福建医科大学附属第二医院,内科,急诊科,主治医师,,2.8,,血管外科疾病，主动脉夹层、动脉瘤、下肢静脉血栓、下肢动脉疾病、大隐静脉曲张、胸腹主动脉瘤等,"4,830次",0篇,0位,0位,0位,,,
徐诗雄,福建,泉州,福建医科大学附属第二医院,内科,急诊科,副主任医师,,2.8,,颜面部创伤美容修复；瘢痕治疗；急慢性伤口治疗；甲沟炎外科治疗；体表肿物手术治疗。,773次,0篇,0位,0位,0位,,,
苏育南,福建,泉州,福建医科大学附属第二医院,内科,急诊科,主治医师,讲师,2.8,6,泌尿系统疾病（泌尿系结石，尿路感染，前列腺增生）、外周血管疾病（下肢动脉硬化闭塞症，急性下肢深静脉血栓）,"16,851次",0篇,6位,1位,1位,,,
苏世清,福建,泉州,福建医科大学附属第二医院,内科,急诊科,主治医师,,2.8,,急诊创伤等疾病,"8,543次",0篇,0位,0位,0位,,,
曾荣耀,福建,泉州,福建医科大学附属第二医院,内科,急诊科,住院医师,,2.8,127,肠梗阻、四肢扭伤、下肢深静脉血栓、下肢动脉闭塞、大隐静脉曲张、泌尿系结石、动静脉内瘘术等,"72,547次",0篇,127位,101位,106位,,,
潘敬新,福建,泉州,福建医科大学附属第二医院,内科,血液内科,主任医师,教授,3.1,,血液肿瘤（尤其是微小残留白血病、淋巴瘤）和苯中毒致再障的诊疗,,,,,,,,
郭熙哲,福建,泉州,福建医科大学附属第二医院,内科,血液内科,主任医师,,3.0,1,急、慢性白血病，急、慢性再生障性贫血，淋巴瘤，多发性骨髓病，急、慢性血小板减少性紫癜，各种贫血性疾病的诊断及治疗,"3,097次",4篇,1位,0位,0位,,,
吴顺荣,福建,泉州,福建医科大学附属第二医院,内科,血液内科,主任医师,副教授,3.0,,,,,,,,,,
钟金发,福建,泉州,福建医科大学附属第二医院,内科,血液内科,主治医师,,3.0,22,擅长各类贫血性疾病、出血性疾病、各种淋巴瘤、多发性骨髓瘤、白血病、血小板异常、白细胞异常等常见血液系统疾病诊治,"8,449次",5篇,22位,6位,7位,,,
郭健欣,福建,泉州,福建医科大学附属第二医院,内科,血液内科,副主任医师,,2.9,44,血液肿瘤、重型再障、难治性ITP、造血干细胞移植,"76,439次",0篇,44位,4位,4位,,,
郭雅斐,福建,泉州,福建医科大学附属第二医院,内科,血液内科,主治医师,,2.9,,急、慢性白血病，急、慢性再生障性贫血的诊治,"6,778次",0篇,0位,0位,0位,,,
庄伟煌,福建,泉州,福建医科大学附属第二医院,内科,血液内科,副主任医师,,2.9,,出血及血栓性疾病、淋巴瘤/多发性骨髓瘤的诊治以及中医药治疗血液系统疾病。,,,,,,,,
吴诗馨,福建,泉州,福建医科大学附属第二医院,内科,血液内科,副主任医师,,2.8,,出凝血疾病、贫血、血液肿瘤的诊治。,,,,,,,,
张学亚,福建,泉州,福建医科大学附属第二医院,内科,血液内科,副主任医师,,2.8,,,"1,956次",0篇,0位,0位,0位,,,
黄月琴,福建,泉州,福建医科大学附属第二医院,内科,血液内科,,,2.7,,,,,,,,,,
郑龙灵,福建,泉州,福建医科大学附属第二医院,内科,普通内科,副主任医师,,2.9,,消化道疾病等内科疾病,"4,411次",0篇,0位,0位,0位,,,
李毅中,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,教授,3.3,,脊柱外科、髋关节外科、创伤及骨科疑难复杂病例的诊治,,,,,,,,
曾昭俊,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,副教授,3.2,,创伤、人工关节置换及脊柱外科,,,,,,,,
吴文华,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,教授,3.2,6,脊柱与四肢骨关节疾患的诊治，脊柱疾患、髋关节和膝关节疾患、人工关节、骨肿瘤、骨盆疾患、骨质疏松、骨坏死、骨关节退行性病变等,"51,737次",0篇,6位,0位,0位,,,
施进兴,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,副教授,3.2,,颈椎病、腰椎间盘突出症、脊柱畸形、脊柱创伤、脊柱肿瘤等疾病的诊治；擅长脊柱侧弯畸形矫正以及脊柱微创技术、全脊柱内镜手术,,,,,,,,
林其仁,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,教授,3.2,,骨科、手外科,,,,,,,,
吴世强,福建,泉州,福建医科大学附属第二医院,外科,骨科,副主任医师,,3.1,119,"专攻运动损伤及肩关节疾病，关节肢体矫形、关节置换、足踝损伤；

诊治的疾病有：
1.肩部各类疼痛、肩部外伤骨折/肱骨骨折/肩锁关节脱位的手术，关节镜微创手术治疗肩袖损伤、肩关节脱位、冻结肩；肩关节炎的治疗及肩关节置换。
2.膝关节前/后交叉韧带损伤及侧副韧带多发韧带损伤的治疗/重建手术，半月板损伤修复，半月板移植，膝关节软骨损伤的综合治疗修复/移植手术，髌骨脱位/不稳定的治疗矫形；膝各类关节炎的综合治疗，保膝，人工膝关节置换等。
3.髋关节疼痛、关节炎，髋关节发育不良、股骨头坏死，年轻人的髋关节疼痛、股骨髋臼撞击症、盂唇损伤的修复，髋关节镜，微创人工髋关节置换手术。
4.踝关节疼痛、踝关节骨折、踝关节韧带损伤/不稳定、踝关节炎、跟腱损伤疾病等，足部、足跟疼痛，踇外翻，扁平足、马蹄足矫形；；
5.肢体矫形——使用先进的肢体矫形技术，如计算机辅助外架矫正肢体畸形，外伤骨缺损、骨不连、创伤后肢体畸形，长短腿、膝内翻（O形腿）、膝外翻（X形腿）、髋畸形、马蹄足、足内/外八字等下肢畸形；
6.四肢创伤骨折、骨盆骨折的保守及微创手术治疗、小儿骨折及畸形等；","66,347次",16篇,119位,37位,37位,,,
李炎川,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,副教授,3.1,1,脊柱外科、关节外科、创伤外科等,"29,785次",0篇,1位,0位,0位,,,
庄华烽,福建,泉州,福建医科大学附属第二医院,外科,骨科,副主任医师,讲师,3.1,,骨关节病，运动损伤的诊治,"2,331次",0篇,0位,0位,0位,,,
林金矿,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,,3.1,,手外科和显微外科,,,,,,,,
李树梁,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,副教授,3.0,,,,,,,,,,
何立江,福建,泉州,福建医科大学附属第二医院,外科,骨科,副主任医师,,3.0,3,"脊柱外科：颈椎病、腰背痛、腰椎间盘突出症、腰椎管狭窄症、腰椎滑脱、坐骨神经痛、脊柱肿瘤、脊柱结核、骨质疏松症等
创伤骨科：四肢骨折、骨盆骨折","7,503次",0篇,3位,3位,3位,,,
姚金志,福建,泉州,福建医科大学附属第二医院,外科,骨科,主治医师,,3.0,2,"1、擅长于脊柱疾患（以腰椎退行性疾患为研究重点）的诊断和治疗，尤其在腰椎间盘突出症、腰椎管狭窄症、腰椎不稳或滑脱、胸椎及胸腰段椎间盘突出症、颈椎病、脊柱创伤及脊柱畸形等领域具有较深的造诣。
2、擅长腰椎间盘突出症的椎间孔镜微创手术治疗。","6,228次",0篇,2位,0位,0位,,,
黄俊晓,福建,泉州,福建医科大学附属第二医院,外科,骨科,副主任医师,,3.0,,骨与关节创伤、骨肿瘤的诊治和肢体延长术,,,,,,,,
黄杰苗,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,,3.0,,骨科创伤、骨科肿瘤及人工关节,,,,,,,,
柯庆峰,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,,3.0,,人工关节及脊柱手术，复杂的骨关节损伤,,,,,,,,
姚学东,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,,3.0,,创伤骨科、关节外科、脊柱外科、手外科等,,,,,,,,
吴伟峰,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,,3.0,,颈椎病的诊治和脊柱外科疾病的诊治,,,,,,,,
郑煜晖,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,,3.0,,关节外科疾病、运动损伤及骨折创伤的诊治和微创手术治疗（关节镜手术）。,,,,,,,,
傅小杯,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,,3.0,,创伤、肿瘤类风湿及人工关节、先天性畸形、小儿麻痹症后遗症的治疗,,,,,,,,
赵春安,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,,3.0,,膝关节疾病关节镜下诊断及治疗,,,,,,,,
黄隆,福建,泉州,福建医科大学附属第二医院,外科,骨科,副主任医师,,3.0,,脊柱骨折瘫痪、颈椎病、腰椎间盘突出等及肌腱损伤、关节病变、韧带撕裂等运动损伤,,,,,,,,
