姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
孙燕淑,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,副教授,3.2,,老年心血管病及老年重症疾病的诊治,,,,,,,,
张志刚,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,副教授,3.2,5,诊治感染性肺部疾病、气道阻塞性疾病、间质性肺病、肺癌等呼吸系统疾病，尤其对睡眠呼吸紊乱的诊断及治疗有较丰富经验。,"21,220次",0篇,5位,0位,0位,,,
焦红梅,北京,西城,北京大学第一医院,内科,老年病内科,主任医师,,3.1,,老年内科综合疾病、消化内科疾病如：胃食管反流病、功能性消化不良、消化性溃疡、幽门螺杆菌治疗、营养治疗、消化内镜操作及慢病健康管理,,,,,,,,
林连君,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,副教授,3.1,,老年呼吸系统疾病。,,,,,,,,
赵志杰,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,3.1,,呼吸系统疾病的诊断治疗、老年患者多器官疾病诊治、危重患者抢救,,,,,,,,
林箐,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,3.1,,老年重症及呼吸系统疾病的诊治,,,,,,,,
倪莲芳,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,3.1,,在呼吸系统疾病的诊断治疗方面积累了丰富的工作经验,,,,,,,,
迟淑静,北京,西城,北京大学第一医院,内科,老年病内科,主任医师,教授,3.1,,,,,,,,,,
周伟炜,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,3.0,,老年呼吸系统疾病、老年内分泌疾病。,,,,,,,,
陈岩,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,3.0,,动态血压和动态心电图的分析诊断，高血压、冠心病、糖尿病,,,,,,,,
范琰,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,2.9,,老年心血管疾病、超声心动图。,,,,,,,,
冯雪茹,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,2.9,,老年心血管疾病、超声心动图。,,,,,,,,
付志方,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,2.9,,老年心血管疾病、老年危重症。,,,,,,,,
孙丹,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,2.9,,老年呼吸系统疾病。,,,,,,,,
黄波,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,2.9,,老年心血管疾病，心律失常。,"9,987次",0篇,0位,0位,0位,,,
汪德娴,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,2.9,,高血压等老年内科病的诊治，老年病的诊治及老年保健,,,,,,,,
杜佳丽,北京,西城,北京大学第一医院,内科,老年病内科,主治医师,,2.9,,老年心血管疾病、超声心动图。,,,,,,,,
王茜婷,北京,西城,北京大学第一医院,内科,老年病内科,主治医师,,2.9,,老年心血管疾病、超声心动图。,,,,,,,,
张晓琳,北京,西城,北京大学第一医院,内科,老年病内科,主治医师,,2.9,,呼吸系统疾病诊治，如慢性阻塞性肺疾病，支气管哮喘，呼吸道感染，肺结节及肺癌的诊疗,"2,094次",0篇,0位,0位,0位,,,
刘钟桧,北京,西城,北京大学第一医院,内科,老年病内科,主治医师,,2.8,1,老年心血管、呼吸等常见疾病,"4,543次",0篇,1位,0位,0位,,,
王禹川,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,2.8,,心脏电生理和起搏专业，冠心病。,,,,,,,,
李虹,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,2.8,,老年呼吸系统疾病。,,,,,,,,
陈夏欢,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,2.8,,老年冠心病，高血压，高脂血症，房颤，瓣膜病,"15,508次",0篇,0位,0位,0位,,,
童衍庆,北京,西城,北京大学第一医院,内科,老年病内科,副主任医师,,2.8,,,,,,,,,,
郑琴,北京,西城,北京大学第一医院,内科,老年病内科,主治医师,,2.8,,,,,,,,,,
耿慧,北京,西城,北京大学第一医院,内科,老年病内科,主治医师,,2.8,,,,,,,,,,
张晶,北京,西城,北京大学第一医院,内科,老年病内科,,,2.7,,,,,,,,,,
刘美,北京,西城,北京大学第一医院,内科,老年病内科,,,2.7,,,,,,,,,,
曾增,北京,西城,北京大学第一医院,内科,老年病内科,,,2.7,,,,,,,,,,
韩晶晶,北京,西城,北京大学第一医院,内科,老年病内科,,,2.7,,,,,,,,,,
李嘉欣,北京,西城,北京大学第一医院,内科,老年病内科,,,2.7,,,,,,,,,,
高学营,北京,西城,北京大学第一医院,内科,老年病内科,,,2.7,,,,,,,,,,
刘新民,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,教授,3.9,3,老年肺癌、老年肺部感染，老年肺间质性疾病,"61,320次",0篇,3位,0位,2位,,,
王广发,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,教授,3.8,270,呼吸系统疑难危重症诊治、中心气道狭窄治疗、肺气肿及支气管胸膜瘘的微创治疗、难治性哮喘的热成形治疗、机械通气技术、肺癌支气管镜诊断、气管支气管支架植入、球囊扩张、气道内肿瘤电烧蚀、气道取异物、冷冻治疗、内科胸腔镜手术、睡眠呼吸暂停综合征诊治。,"566,728次",11篇,270位,1位,5位,,,
何冰,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,教授,3.9,,呼吸内科疾病的治疗，如弥漫性肺间质病变、肺部阴影、支气管哮喘及肺心病等,,,,,,,,
阙呈立,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,教授,3.9,,呼吸生理和肺功能，呼吸科常见疾病，特别是间质性肺病及肺部感染的诊治,,,,,,,,
李海潮,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,教授,3.8,,呼吸系统疾病诊治、间质性肺病、肺血管炎等,,,,,,,,
聂立功,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,教授,3.8,309,肺癌、肺结节、疑难病的诊治,"295,056次",0篇,309位,0位,2位,,,
马靖,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,副教授,3.8,320,各类呼吸系统疾病规范化诊治和呼吸危重症救治；睡眠呼吸疾病、肥胖低通气综合征、呼吸机治疗。,"828,154次",18篇,320位,3位,5位,,,
李惠新,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,教授,3.8,,呼吸内科疾病，感染性疾病，军团菌病,,,,,,,,
程渊,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,副主任医师,,3.7,32,肺癌靶向治疗、化疗；肺癌的诊断，包括支气管镜、超声支气管镜、胸腔镜,"21,172次",0篇,32位,0位,0位,,,
李桂莲,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,教授,3.7,29,呼吸内科常见病及疑难病、呼吸系统各种感染性疾病、慢性阻塞性肺疾病，呼吸衰竭、支气管哮喘、肺心病、间质病，肺栓塞及其他各种疑难重症的诊断、抢救和治疗,"178,263次",11篇,29位,0位,1位,,,
陈洪德,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,教授,3.7,,呼吸系统疾病多发病、疑难重症诊治,,,,,,,,
张红,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,,3.7,4,呼吸内科、呼吸危重症内镜介入胸膜病,"5,924次",0篇,4位,0位,0位,,,
陈建,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主任医师,,3.7,,呼吸系统疾病诊断和治疗，特别是慢性阻塞性肺病和戒烟,,,,,,,,
章巍,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,副主任医师,,3.7,,呼吸系统疾病，胸膜疾病，内镜介入治疗（支气管镜的诊断治疗，支气管狭窄的支架植入、球囊扩张、冷冻等，内科胸腔镜诊断及胸膜固定术等），呼吸系统重症监护，支气管哮喘诊断治疗,,,,,,,,
廖纪萍,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,副主任医师,,3.7,200,肺血管病：肺栓塞、肺动脉高压、及肺血管炎等疑难疾病,"246,446次",22篇,200位,25位,27位,,,
胡艳,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,副主任医师,,3.6,2,哮喘，呼吸窘迫综合征，呼吸急危重症的诊断和治疗,"28,492次",0篇,2位,0位,1位,,,
余勍,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主治医师,,3.6,,哮喘，慢阻肺等呼吸系统常见疾病。,"6,291次",0篇,0位,0位,0位,,,
金哲,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主治医师,,3.6,2,慢阻肺等呼吸内科相关疾病,"48,729次",0篇,2位,0位,0位,,,
张成,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主治医师,,3.6,2,睡眠呼吸疾病。睡眠呼吸暂停低通气综合征、发作性睡病及其他相关睡眠障碍疾病,"27,532次",2篇,2位,0位,0位,,,
刘亚男,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主治医师,,3.6,,,,,,,,,,
王玺,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主治医师,,3.6,,,"3,799次",0篇,0位,0位,0位,,,
胡展维,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主治医师,,3.6,94,,"22,675次",0篇,94位,0位,0位,,,
唐海燕,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主治医师,,3.6,,,,,,,,,,
王世轩,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,主治医师,,3.6,,,,,,,,,,
黄珺君,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,,,3.4,,,,,,,,,,
于鲲遥,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,,,3.4,,,,,,,,,,
郭翠艳,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,,,3.3,,,,,,,,,,
黄俊芳,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,住院医师,,3.3,4,慢性咳嗽，呼吸系统感染,"17,157次",0篇,4位,3位,3位,,,
郭芳芳,北京,西城,北京大学第一医院,内科,呼吸和危重症医学科,,,3.3,,,,,,,,,,
王化虹,北京,西城,北京大学第一医院,内科,消化内科,主任医师,教授,3.5,,胃肠运动和消化内镜方面,,,,,,,,
成虹,北京,西城,北京大学第一医院,内科,消化内科,主任医师,副教授,4.2,12855,消化内科疾病的诊治，幽门螺杆菌相关临床疾病诊治,"27,187,753次",105篇,12855位,781位,966位,3,2143例,1092例
王蔚虹,北京,西城,北京大学第一医院,内科,消化内科,主任医师,教授,3.8,1890,幽门螺杆菌感染的诊断、治疗及预防；特别是难治性幽门螺杆菌的根除；慢性胃炎，消化性溃疡，消化不良，胃食管反流病，慢性腹泻，便秘，肠易激综合征，纤维胃镜及结肠镜的检查及部分内镜下治疗,"1,151,083次",5篇,1890位,211位,230位,,,
李俊霞,北京,西城,北京大学第一医院,内科,消化内科,主任医师,副教授,3.5,26,溃疡性结肠炎、克罗恩病等结肠非特异性炎症的诊治；大肠癌早期诊断、缺血性肠病、结肠功能障碍性疾病,"139,023次",3篇,26位,0位,3位,,,
谢鹏雁,北京,西城,北京大学第一医院,内科,消化内科,主任医师,教授,3.5,,吞咽障碍、消化不良、胃食管反流病、消化性溃疡、急慢性胰腺炎、肝硬化、肠易激综合征、炎症性肠病和其它消化系病的诊治；胃肠镜检查和部分经内镜的治疗；疑难病症诊断及危重病人的抢救,,,,,,,,
陈宝雯,北京,西城,北京大学第一医院,内科,消化内科,主任医师,教授,3.4,,食管、胃肠、肝、胆、胰腺疾病,,,,,,,,
胡伏莲,北京,西城,北京大学第一医院,内科,消化内科,主任医师,教授,3.4,,胃肠道疾病，幽门螺杆菌及相关疾病,"20,904次",0篇,0位,0位,0位,,,
邵忠福,北京,西城,北京大学第一医院,内科,消化内科,主任医师,,3.4,,胃、结肠镜检查技术,,,,,,,,
王驰,北京,西城,北京大学第一医院,内科,消化内科,副主任医师,副教授,3.4,274,"胃肠动力性疾病（胃食管反流，慢性便秘等）
胃肠镜及结肠息肉的治疗","159,205次",0篇,274位,91位,94位,,,
高文,北京,西城,北京大学第一医院,内科,消化内科,副主任医师,副教授,3.4,233,"幽门螺杆菌感染的诊断治疗；
幽门螺杆菌根除失败患者的补救治疗；
慢性胃炎和消化性溃疡病的诊断治疗；
胃食管反流病的诊断治疗；
胃镜、肠镜检查、诊断及内镜下治疗","486,811次",5篇,233位,31位,32位,,,
迟雁,北京,西城,北京大学第一医院,内科,消化内科,副主任医师,副教授,3.3,,消化系统疾病、胃肠动力相关性疾病,,,,,,,,
戴芸,北京,西城,北京大学第一医院,内科,消化内科,副主任医师,副教授,3.3,,消化内科疾病的诊治；胃肠道功能性疾病及胃肠道肿瘤的临床工作及基础研究,,,,,,,,
田雨,北京,西城,北京大学第一医院,内科,消化内科,主任医师,,3.3,53,炎症性肠病、溃疡性结肠炎、克罗恩病、结肠溃疡、慢性腹泻、肠道息肉、消化系统疾病,"33,779次",0篇,53位,15位,15位,,,
齐家纯,北京,西城,北京大学第一医院,内科,消化内科,,教授,3.3,,消化系统疾病,,,,,,,,
帅晓玮,北京,西城,北京大学第一医院,内科,消化内科,副主任医师,,3.3,77,胃肠动力，胃食管反流病，Barrett食管,"39,029次",0篇,77位,0位,0位,,,
刘建湘,北京,西城,北京大学第一医院,内科,消化内科,副主任医师,讲师,3.3,26,胃肠道运动、消化内镜方面的检查、治疗；消化系统疾病诊治，胃食管反流,"54,439次",0篇,26位,1位,1位,,,
张希全,北京,西城,北京大学第一医院,内科,消化内科,副主任医师,副教授,3.2,,消化系统疾病的诊断与治疗，胃镜、肠镜的诊断与治疗，心身疾病的诊断与治疗；为情绪抑郁、焦虑并伴有厌食、腹部胀痛、排便异常等多种症状的患者，解除精神和躯体疾病；功能性胃肠道疾病与精神心理因素的关系及其治疗,,,,,,,,
刘彬彬,北京,西城,北京大学第一医院,内科,消化内科,副主任医师,讲师,3.2,,消化系统疾病,,,,,,,,
董欣红,北京,西城,北京大学第一医院,内科,消化内科,副主任医师,讲师,3.2,,幽门螺杆菌感染的诊断、治疗及预防,,,,,,,,
李懿璇,北京,西城,北京大学第一医院,内科,消化内科,副主任医师,,3.2,785,胃肠镜操作及内镜下治疗，炎症性肠病包括溃疡性结肠炎及克罗恩病,"541,560次",5篇,785位,157位,158位,,,
滕贵根,北京,西城,北京大学第一医院,内科,消化内科,主治医师,讲师,3.2,13,幽门螺杆菌相关疾病，功能性消化不良，炎症性肠病，胃食管反流病。,"42,442次",0篇,13位,0位,0位,,,
董锦沛,北京,西城,北京大学第一医院,内科,消化内科,主治医师,,3.2,27,1，消化性溃疡，慢性胃炎，急性胃肠炎，腹泻，消化不良，便秘，胃食管反流病，幽门螺杆菌，急慢性胰腺炎等消化内科常见疾病的诊疗和管理。2，溃疡性结肠炎和克罗恩病的诊断和治疗，包括诱导缓解，维持缓解，营养支持等。,"12,301次",0篇,27位,1位,1位,,,
